id,sender_surname,sender_forename,recipient_surname,recipient_forename,sorting_date,date,sender_address,recipient_address,source,languages, extent, filename,classification,direction,xml_earliest,xml_latest,date_structure,exact_order_needs_review,xml_path,xml_sha256
DCP-LETT-640,Darwin,C. R.,Broderip,W. J.,1842-08-31,[31 Aug 1842],"London, Upper Gower St, 12",,"Harry Ransom Center, The University of Texas at Austin",,,DCP-LETT-640.xml,safe_within_period,from_darwin,1842-08-31,1842-08-31,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-640.xml,bc79170a71ff96a88ad0e0feaf344069da1bc26778295b530fbd3922adf3a086
DCP-LETT-605,Darwin,C. R.,Lyell,Charles,1842-09-01,[Sept–Dec 1842],"London, Upper Gower St, 12",,American Philosophical Society (Mss.B.D25.30),,,DCP-LETT-605.xml,safe_within_period,from_darwin,1842-09-01,1842-12-31,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-605.xml,638d42a9066cb03e35cde3970ca6a37997c62387801597ab7fd497729d216459
DCP-LETT-605F,Becher,A. B.,Darwin,C. R.,1842-09-01,1 Sept 1842,,,"United Kingdom Hydrographic Office Archive (Letter Book no .10 (1841–2), p. 510)",,,DCP-LETT-605F.xml,safe_within_period,to_darwin,1842-09-01,1842-09-01,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-605F.xml,0d7f09b9376abef3500030d51eb5513b97511695510b054a05c344b44a56fda1
DCP-LETT-641,Darwin,C. R.,Waterhouse,G. R.,1842-09-04,[4 or 11] Sept 1842,"London, Upper Gower St, 12",,"Harry Ransom Center, The University of Texas at Austin",,,DCP-LETT-641.xml,safe_within_period,from_darwin,1842-09-04,1842-09-11,alternative_dates,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-641.xml,029f58636216cee15a722ff29fcf369df701935e4525ad4ae5870c116588fb42
DCP-LETT-613,Darwin,C. R.,Yarrell,William,1842-09-05,[5 or 12] Sept 1842,"London, Upper Gower St, 12",,"Alexander Turnbull Library, National Library of New Zealand (Letters to Dr William Kitchen Parker and his sons, MS-Papers-1256-2)",,,DCP-LETT-613.xml,safe_within_period,from_darwin,1842-09-05,1842-09-12,alternative_dates,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-613.xml,746b8160e138cbd692416d2b4725aea497075b5cf5d0dc2d4fd1d78f6cd09e21
DCP-LETT-633,Darwin,C. R.,Darwin,Catherine,1842-09-16,[16 Sept 1842],"London, Upper Gower St, 12",,DAR 153: 6 (EH 88202298),,,DCP-LETT-633.xml,safe_within_period,from_darwin,1842-09-16,1842-09-16,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-633.xml,e51daa6c476bba0423215bb6d0dc837d33a27c8e21f282c4b771f3b709e22391
DCP-LETT-642,Darwin,C. R.,Henslow,J. S.,1842-09-16,16 Sept [1842],"London, Upper Gower St, 12",,DAR 93: A7,,,DCP-LETT-642.xml,safe_within_period,from_darwin,1842-09-16,1842-09-16,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-642.xml,04d09ffe917feb18466eb91a3d034bc7794d836aec42923041a02c5f929bd34f
DCP-LETT-643,Wedgwood,Elizabeth,Darwin,C. R.,1842-09-25,[25 Sept 1842],Maer,,V&A / Wedgwood Collection (MS W/M 260),,,DCP-LETT-643.xml,safe_within_period,to_darwin,1842-09-25,1842-09-25,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-643.xml,9d456d33ff5ad13939af0c1185c6f3d710357101565ba57b078bdc3202f5ff5c
DCP-LETT-644,Wedgwood,Hensleigh,Darwin,C. R.,1842-09-25,25 Sept [1842],Maer,,V&A / Wedgwood Collection (MS W/M 258),,,DCP-LETT-644.xml,safe_within_period,to_darwin,1842-09-25,1842-09-25,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-644.xml,119bc81007c76868539e9e955aa3155486fde3c8bd4d5e6646ecd37b3b3c0e0a
DCP-LETT-8132,Darwin,C. R.,Baxter,W. W.,1842-10-02,2 [Oct 1842 - Mar 1882],Down,,"University of Rochester Libraries, Department of Rare Books, Special Collections and Preservation (tipped into a copy of Insectivorous plants (QH 9.9 I59m))",,,DCP-LETT-8132.xml,ambiguous_period,from_darwin,1842-10-02,1882-03-02,alternative_dates,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-8132.xml,3e8c9564fce8b74909f448a6ebe3cbaa81a5065d1ca59755e1abaeea37b45341
DCP-LETT-647,Darwin,C. R.,Geological Society of London,,1842-10-04,4 Oct 1842,Down,,Geological Society of London (GSL/COM/P/4/2/130),,,DCP-LETT-647.xml,safe_within_period,from_darwin,1842-10-04,1842-10-04,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-647.xml,7c3e0114d405268e7b4be6321fbcbf6f0523ca2b512bbe4e9a73330294e13346
DCP-LETT-648,Darwin,C. R.,Lloyd,A. S.,1842-10-04,[4 Oct 1842],Down,,DAR 261.11: 1 (EH 88206053),,,DCP-LETT-648.xml,safe_within_period,from_darwin,1842-10-04,1842-10-04,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-648.xml,de368d3d68f8e5e9b5bf9c00dbbb6f23fe65df49d618e4108f32b40814ff5664
DCP-LETT-649,Darwin,C. R.,Lyell,Charles,1842-10-05,5 and 7 Oct 1842,Down,,American Philosophical Society (Mss.B.D25.28),,,DCP-LETT-649.xml,safe_within_period,from_darwin,1842-10-05,1842-10-07,multiple_recorded_dates,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-649.xml,e1d6460eb01be22572fbc7c054bd6c640d57d456dc0487fd9d2b915687362c11
DCP-LETT-13776,Darwin,C. R.,Baxter,William,1842-10-10,10 [Oct 1842 – Apr 1882],unstated,,Cleveland Health Sciences Library (Robert M. Stecher collection),,,DCP-LETT-13776.xml,ambiguous_period,from_darwin,1842-10-10,1882-04-10,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-13776.xml,8b3caa91348096312531777a01ba04e972c5d73fc71cc6e19172a6bf74257241
DCP-LETT-650,Darwin,C. R.,Jackson,Julian,1842-10-13,13 Oct [1842],Down,,Royal Geographical Society,,,DCP-LETT-650.xml,safe_within_period,from_darwin,1842-10-13,1842-10-13,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-650.xml,840875b42458e834269d5f7898cc0093f9110543a3d1dc1a09b0bfb01effcd49
DCP-LETT-651,Darwin,C. R.,Miller,W. H.,1842-10-16,[16 Oct – 27 Nov 1842],Down,,American Philosophical Society (Mss.B.D25.29),,,DCP-LETT-651.xml,safe_within_period,from_darwin,1842-10-16,1842-11-27,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-651.xml,9847f59940f631edeb260d2e6384732237a6b8c718ca1491521c6a3c7be6c7b8
DCP-LETT-1768,Darwin,C. R.,Baxter,W. W.,1842-10-24,"24 Oct [1842-5, 1853 or 1855-68]",Down,,"University of California, Berkeley, The Bancroft Library (BANC MSS 74/78 z)",,,DCP-LETT-1768.xml,ambiguous_period,from_darwin,1842-10-24,1868-10-24,alternative_dates,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-1768.xml,67acb8cfd70b556eb3df84e030850ae513b6a2b416bc2760d6346fb8c0ef351b
DCP-LETT-653,Darwin,C. R.,Lyell,Charles,1842-11-01,[Nov–Dec 1842],unstated,,The British Library (Surrogate RP 7381(i)),,,DCP-LETT-653.xml,safe_within_period,from_darwin,1842-11-01,1842-12-31,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-653.xml,8bdb6807070c5ea5458bd6422c612673ac4f66fd9d9f329a8f19f59c8371eabd
DCP-LETT-662,Darwin,C. R.,Maclaren,Charles,1842-11-15,[15 Nov – Dec 1842],unstated,,Edinburgh New Philosophical Journal 34 1843: 47; Edinburgh New Philosophical Journal 34 1843: 47,,,DCP-LETT-662.xml,safe_within_period,from_darwin,1842-11-15,1842-12-31,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-662.xml,27964d19c7422292e45f0a402a337f44e73f343125871d908aa690ac8bce240e
DCP-LETT-1786,Darwin,C. R.,Price,John,1842-11-29,29 Nov [1842-55],Down,,"University of California, Berkeley, The Bancroft Library (BANC MSS 74/78 z)",,,DCP-LETT-1786.xml,ambiguous_period,from_darwin,1842-11-29,1855-11-29,alternative_dates,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-1786.xml,4445bb4d8bf7d8ad031916c99e021c14bc7ceaf4e7a1fc2189794719dc64a3df
DCP-LETT-11271F,Darwin,C. R.,Baxter,W. W.,1842-12-08,8 Dec [1842-81],Down,,"University of Otago, Special Collections (MS 49)",,,DCP-LETT-11271F.xml,ambiguous_period,from_darwin,1842-12-08,1881-12-08,alternative_dates,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-11271F.xml,6f8f25a3c8f0b749b4780e0fc3e77325a8d47d9a3c0a1febe1bd769071ae4701
DCP-LETT-654,Darwin,C. R.,Fox,W. D.,1842-12-09,[9 Dec 1842],Down,,"Christ’s College Library, Cambridge (MS 53 Fox 64)",,,DCP-LETT-654.xml,safe_within_period,from_darwin,1842-12-09,1842-12-09,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-654.xml,0624b067b8eb8a9da0f4601f887f3ffeccb4ab2bde19235f90fee84026d84ce3
DCP-LETT-13828,Darwin,C. R.,Mudie,C. E.,1842-12-10,10 Dec [1842-5 or 1855-68],Down,,"University of Illinois at Urbana-Champaign, Rare Book and Manuscript Library (Charles E. Mudie Collection, 1816–1897: Correspondence, B29)",,,DCP-LETT-13828.xml,ambiguous_period,from_darwin,1842-12-10,1868-12-10,alternative_dates,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-13828.xml,d05208e9bf7ce1984ba5c3fedfd8f5667099b6759d1627fc71b79cc3f26053f4
DCP-LETT-13798,Darwin,C. R.,Darwin,S. E.,1843-01-01,[1843 – 8 Mar 1846],Down,,DAR 154: 91,,,DCP-LETT-13798.xml,ambiguous_period,from_darwin,1843-01-01,1846-03-08,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-13798.xml,188d9b8fb7af73a05fde2ad4b8b4c0db3b3b29233f8c27c451cc12917235ee42
DCP-LETT-652,Darwin,C. R.,Woodward,S. P.,1843-01-14,[14 Jan 1843],Down,,Archives of the New York Botanical Garden (Charles Finney Cox Collection),,,DCP-LETT-652.xml,safe_within_period,from_darwin,1843-01-14,1843-01-14,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-652.xml,e6061d753d3ddf35c4d94ca350bc3bac6e01cec467fc088a9e809cd4c629af40
DCP-LETT-658,Darwin,C. R.,"Smith, Elder & Co",,1843-01-14,[14 Jan 1843],Down,,American Philosophical Society (Mss.B.D25.),,,DCP-LETT-658.xml,safe_within_period,from_darwin,1843-01-14,1843-01-14,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-658.xml,058b2e34ccb38370228ce0980f2748592a181dca36321618a8b7e568baf4c98b
DCP-LETT-659,Darwin,C. R.,"Smith, Elder & Co",,1843-01-21,21 Jan [1843],Down,,"The New York Public Library. Astor, Lenox and Tilden Foundations. The Henry W. and Albert A. Berg Collection of English and American Literature.",,,DCP-LETT-659.xml,safe_within_period,from_darwin,1843-01-21,1843-01-21,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-659.xml,fed2f3d56d753cdfd5745ed73bc9ce797fbf5ad00c8c80dacd755c25552cd545
DCP-LETT-660,Darwin,C. R.,Henslow,J. S.,1843-01-22,[22 Jan 1843],Down,,American Philosophical Society (Mss.B.D25.),,,DCP-LETT-660.xml,safe_within_period,from_darwin,1843-01-22,1843-01-22,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-660.xml,8213a75dc3ecf14d54285cad365871786c18ca5029bec5b017b0a7dee5cfbd54
DCP-LETT-13873,Darwin,C. R.,Unidentified,,1843-01-23,23 Jan [1843-6 or 1856-69],Down,,Edward Ford (private collection),,,DCP-LETT-13873.xml,ambiguous_period,from_darwin,1843-01-23,1869-01-23,alternative_dates,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-13873.xml,6de4a78ebec43c2ecf334fc5406bfe1370c2636f96e6690151eeb456e852046b
DCP-LETT-660F,Darwin,C. R.,Gray,J. E.,1843-01-25,25 Jan [1843],Down,,"Natural History Museum, Library and Archives (Archives DF/ZOO/205/4/144)",,,DCP-LETT-660F.xml,safe_within_period,from_darwin,1843-01-25,1843-01-25,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-660F.xml,feede16b0bfe2e2e931993d56024157c47bdc9427241bccf8ac9ad132a4df9f1
DCP-LETT-661,Darwin,C. R.,Maclaren,Charles,1843-02-01,[c. Feb 1843],Down,,DAR 69: A94v,,,DCP-LETT-661.xml,safe_within_period,from_darwin,1843-02-01,1843-02-28,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-661.xml,cb53cdce94d3366c494891858756b5d85208084c30c1dd0960209fe7a7887d2c
DCP-LETT-662A,Darwin,C. R.,Royal Geographical Society,,1843-02-01,Feb 1843,Down,,Royal Geographical Society,,,DCP-LETT-662A.xml,safe_within_period,from_darwin,1843-02-01,1843-02-28,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-662A.xml,1e359fec31f8d9ae34bafd7a80296478e83f6acf56724b275b53166f4025157e
DCP-LETT-13865,Darwin,C. R.,Unidentified,,1843-03-01,1 Mar [1843-82],Down,,Sotheby’s (dealers) (12 November 1963),,,DCP-LETT-13865.xml,ambiguous_period,from_darwin,1843-03-01,1882-03-01,alternative_dates,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-13865.xml,8f7e008d206e0ceb838289cb2122367138744a1edf2222872cb8f0f56300e97b
DCP-LETT-657,Darwin,C. R.,Owen,Richard,1843-03-01,[Mar 1843 – 15 May 1846],Down,,Michael H. McHugh (private collection),,,DCP-LETT-657.xml,ambiguous_period,from_darwin,1843-03-01,1846-05-15,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-657.xml,26b1e78f830b49dabcef07d4524e4ec18edf2a76e167c35a135a47750450c89f
DCP-LETT-663,Darwin,C. R.,Geological Society of London,,1843-03-12,12 Mar [1843],Down,,Geological Society of London (GSL/L/R/7/354),,,DCP-LETT-663.xml,safe_within_period,from_darwin,1843-03-12,1843-03-12,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-663.xml,2ce386a3478befd544cdfa8fd3537f91e0fa73c4d63771458a0912eb5579ba5a
DCP-LETT-664,Darwin,C. R.,Hooker,W. J.,1843-03-12,12 Mar [1843],Down,,"Royal Botanic Gardens, Kew (Directors’ Correspondence: S. American letters 1838–44, 69: 40)",,,DCP-LETT-664.xml,safe_within_period,from_darwin,1843-03-12,1843-03-12,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-664.xml,0011cfdaba1a166adcdcabc70c2becf55db25c42ac157ce2c7ae52c44e53f10d
DCP-LETT-13772F,Darwin,C. R.,Baxter,W. W.,1843-03-16,16 Mar [1843-82],Down,,"Bromley Historic Collections, Bromley Central Library (144/1)",,,DCP-LETT-13772F.xml,ambiguous_period,from_darwin,1843-03-16,1882-03-16,alternative_dates,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-13772F.xml,38864034402fdf141d24a4d163aea85299598844563c1760dea7c563717667dd
DCP-LETT-13772,Darwin,C. R.,Baxter,W. W.,1843-03-21,21 Mar [1843-82],Down,,"Bromley Historic Collections, Bromley Central Library (Baxter Collection, 1136/1)",,,DCP-LETT-13772.xml,ambiguous_period,from_darwin,1843-03-21,1882-03-21,alternative_dates,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-13772.xml,b386ff2c5e5e13a6d7ada3bd13ea7d7618e4561548ba4a1ace1a1b2c9fe231f7
DCP-LETT-665,Darwin,C. R.,Fox,W. D.,1843-03-25,[25 Mar 1843],Down,,"Christ’s College Library, Cambridge (MS 53 Fox 66)",,,DCP-LETT-665.xml,safe_within_period,from_darwin,1843-03-25,1843-03-25,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-665.xml,2bcb9a5eaef067b9b5ef4b422d47a39e2d245d6debdf76e3a3db186bdbd74a47
DCP-LETT-666,Mostyn Owen,William,Darwin,C. R.,1843-03-26,26 Mar 1843,Woodhouse,,DAR 98: A3–4,,,DCP-LETT-666.xml,safe_within_period,to_darwin,1843-03-26,1843-03-26,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-666.xml,92eded3503be5d3ee181f7c138f5c1856a2a8f7a8243d4027f60cfbb20854257
DCP-LETT-667,Darwin,C. R.,FitzRoy,Robert,1843-03-31,31 Mar [1843],Down,,DAR 144: 118,,,DCP-LETT-667.xml,safe_within_period,from_darwin,1843-03-31,1843-03-31,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-667.xml,7ee1e8785cd04b9f8cb136f577954e20e3b7bd3f89d620b009be96752a67f5cc
DCP-LETT-667F,Darwin,C. R.,Kemp,William,1843-04-07,7 Apr [1843],Down,,Cambridge University Library (MS Add. 10252/14) (gift of Ruth Cramond and David Cramond),,,DCP-LETT-667F.xml,safe_within_period,from_darwin,1843-04-07,1843-04-07,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-667F.xml,3d51dd6baa2c23ba88f77d4b107bbbaa4583bdeca853c7a5b1fb9dfb023170dd
DCP-LETT-668,Darwin,C. R.,Lindley,John,1843-04-08,8 [Apr 1843],Down,,"Royal Botanic Gardens, Kew (Lindley letters, A–K: 189–90)",,,DCP-LETT-668.xml,safe_within_period,from_darwin,1843-04-08,1843-04-08,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-668.xml,7b6a4edea302b4959d6ccc2faee6deff9ece95d52956632855026e940a9452b0
DCP-LETT-669,Lindley,John,Darwin,C. R.,1843-04-08,[after 8 Apr 1843],Acton Green,,DAR 50: A23,,,DCP-LETT-669.xml,ambiguous_period,to_darwin,1843-04-09,1882-12-31,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-669.xml,067769e4277b6acc8096289e366121fb888c88c678d335a9c858e3918f71716b
DCP-LETT-670,Lyell,Charles,Darwin,C. R.,1843-04-09,[9 Apr 1843],unstated,,"DAR 170: 81, 205.9: 393",,,DCP-LETT-670.xml,safe_within_period,to_darwin,1843-04-09,1843-04-09,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-670.xml,816395bdd1b8bf57e69cd8d0f9d15e1d94112324aa60ccdfc72e0ca0b3cdda3c
DCP-LETT-671,Hinds,R. B.,Darwin,C. R.,1843-04-21,21 Apr 1843,"London, Alfred Place, 29",,DAR 166: 219,,,DCP-LETT-671.xml,safe_within_period,to_darwin,1843-04-21,1843-04-21,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-671.xml,45e5967e528a5a7ee4262e6fd2eed4f4c4da2f8e2cab90474771c471384a5de2
DCP-LETT-671A,Darwin,C. R.,Mantell,G. A.,1843-04-21,21 [Apr 1843],Down,,"Alexander Turnbull Library, National Library of New Zealand (Mantell papers, MS-Papers-0083-033-4)",,,DCP-LETT-671A.xml,safe_within_period,from_darwin,1843-04-21,1843-04-21,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-671A.xml,d71c61dfae3746bda7fdf72392f01c5673df4e711610e6d9e72b1229ab0980d7
DCP-LETT-672,Darwin,C. R.,Jackson,Julian,1843-04-23,23 Apr [1843],Down,,Royal Geographical Society,,,DCP-LETT-672.xml,safe_within_period,from_darwin,1843-04-23,1843-04-23,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-672.xml,aae8fc0cdecb854a4b76663bed76d7d7ebb8b01907b0d24d0dd672cedabdbf4d
DCP-LETT-672F,Darwin,C. R.,Kemp,William,1843-04-24,24 [Apr 1843],Down,,Cambridge University Library (MS Add. 10252/15) (gift of Ruth Cramond and David Cramond),,,DCP-LETT-672F.xml,safe_within_period,from_darwin,1843-04-24,1843-04-24,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-672F.xml,9dece2c70f4dde38bed7f8ecb087759a148573df9f60fbdb592cf9c88c3c2d7d
DCP-LETT-673,Darwin,C. R.,Darwin,S. E.,1843-04-27,27[–8] Apr [1843],Down,,DAR 92: A11–13,,,DCP-LETT-673.xml,safe_within_period,from_darwin,1843-04-27,1843-04-28,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-673.xml,165dd7152da39491d821895518d02045831565ffd22dcd2bc63f116d7c6ab2ae
DCP-LETT-675,Sulivan,B. J.,Darwin,C. R.,1843-05-10,[10 May 1843],Falkland Islands,,"DAR 39: 26–7, 39: 66–7, 46.1: 70–4",,,DCP-LETT-675.xml,safe_within_period,to_darwin,1843-05-10,1843-05-10,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-675.xml,28a8c80a6a6f8e024100f1783d6c4d83985810db7cee30bed69370d118f308ad
DCP-LETT-676,Darwin,C. R.,Mantell,G. A.,1843-05-13,13 May [1843],Down,,"Alexander Turnbull Library, National Library of New Zealand (Mantell papers, MS-Papers-0083-487 p.41)",,,DCP-LETT-676.xml,safe_within_period,from_darwin,1843-05-13,1843-05-13,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-676.xml,faa79811bd17322ce2247faf83d87ac8f9577f7c32bfa8fcecbdf489091da500
DCP-LETT-677,Darwin,C. R.,Horner,Leonard,1843-06-25,25 June 1843,Down,,American Philosophical Society (Mss.B.D25.31),,,DCP-LETT-677.xml,safe_within_period,from_darwin,1843-06-25,1843-06-25,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-677.xml,949a7e62290b4654f35fc532b040682f07c6d64478490a417b284d29303bae23
DCP-LETT-677A,Darwin,C. R.,"Smith, Elder & Co",,1843-06-29,29 June [1843],Down,,Kenneth W. Rendell (dealer) (1990),,,DCP-LETT-677A.xml,safe_within_period,from_darwin,1843-06-29,1843-06-29,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-677A.xml,caa83578a6787d2ee9b1c1f4d4cf5cadd5a8d1264f8a2b47e38a7bb3a81bf453
DCP-LETT-680,Darwin,C. R.,Colburn,Henry,1843-07-04,4 July [1843],Down,,American Philosophical Society (Mss.B.D25.),,,DCP-LETT-680.xml,safe_within_period,from_darwin,1843-07-04,1843-07-04,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-680.xml,670ca3b1adb9617d5b897f62b7c125a8b69a62ab0246bec88d581f09dcb8281d
DCP-LETT-680A,Darwin,C. R.,Dieffenbach,Ernst,1843-07-04,4 July [1843],Down,,Universitäts- und Landesbibliothek Darmstadt (Nachlass Künzel Br./3/VII/1),,,DCP-LETT-680A.xml,safe_within_period,from_darwin,1843-07-04,1843-07-04,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-680A.xml,7b5a4d4460a9a4b5ab409efd127d93d7b020ed322df45878bdac0ca9b801f1ed
DCP-LETT-681,Darwin,C. R.,Waterhouse,G. R.,1843-07-08,8 July 1843,Athenaeum Club,,"Natural History Museum, Library and Archives (General Library MSS WAT)",,,DCP-LETT-681.xml,safe_within_period,from_darwin,1843-07-08,1843-07-08,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-681.xml,9e5b47385a67c69cf8a575c63cca0d348ee43e62b7f7af542e76d90ce94819ed
DCP-LETT-970,Darwin,C. R.,Holland,Edward,1843-07-12,[after 12 July 1843],Down,,John L. McDonald (private collection),,,DCP-LETT-970.xml,ambiguous_period,from_darwin,1843-07-13,1882-12-31,bounded_range,True,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-970.xml,5f126712c06659df9ed64dd7752b6d3c4098103cf2ef669524aae9493b5464a1
DCP-LETT-682,Darwin,C. R.,Dieffenbach,Ernst,1843-07-19,19 July [1843],Down,,"Historical Society of Pennsylvania (Gratz collection, case 12, box 7)",,,DCP-LETT-682.xml,safe_within_period,from_darwin,1843-07-19,1843-07-19,single_xml_day,False,data/raw/epsilon/ab0d973bae05b54d68d82d068211015996cfec06/expansions/1837-1843/letters/DCP-LETT-682.xml,eca50ef6de374bed2555791f8960baf762fcea99eae4f52d4a9bc3e0bd183516
